Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3
-71.7,-101.36,-114.82,-72.79673,-98.61809,-132.18008
29.142,40.995,-54.13,14.269544,20.711126,-29.770557
-10.27,-4.78,65.29,-0.38211608,-1.835083,65.96707
18.568,31.4325,49.77667,19.756031,38.019455,56.510353
29.196667,45.2675,26.252857,21.956276,31.544376,29.70499
10.684,-13.6225,-53.326668,7.583358,-20.370197,-45.049038
81.50667,212.675,365.05,81.38276,219.95622,347.60037
28.18087,72.35318,126.30143,32.571766,66.26529,124.49858
-13.696667,-25.75,-48.28,-18.004446,-18.675385,-37.268322
-93.45,-114.99,-159.37,-77.61015,-123.741974,-152.65619
-53.7,-29.91,-24.14,-13.709543,-25.433067,-39.316517
22.466667,58.195454,68.79,24.370237,61.477386,71.89403
-78.36,-124.83,-82.52,-61.58828,-95.118576,-86.23595
20.5832,54.637085,100.38913,29.072447,51.053032,100.2818
48.553684,38.39111,370.97,10.227467,76.70787,322.895
18.5,27.645,32.574615,14.05763,28.461502,30.48526
455.325,815.83,68.6626,267.84344,456.74792,360.8125
-70.92,-91.97,-125.36,-59.031654,-89.37073,-116.166824
-122.69,-113.73,104.57333,-111.94318,-88.64107,133.32695
-36.65,-69.14,-149.71,-48.585213,-78.9762,-121.8748
8.7025,36.437332,72.91143,12.261554,42.376205,67.15321
-66.09,-70.52,-101.78,-47.987343,-63.81867,-73.102905
10.935385,32.439167,46.44909,5.2275515,31.147766,51.12013
-36.05,-101.58,-112.11,-42.117188,-76.99866,-107.3736
-92.09,-97.16,-121.94,-56.610733,-91.95967,-112.54733
-9.968,13.03,-24.3,-3.596841,5.1568384,-23.509499
-77.02,-68.24,-94.35,-59.040024,-68.30522,-95.747986
15.802,10.529166,17.336956,3.6100476,3.3931465,14.236893
21.39,82.266,170.46,40.932095,77.59837,171.5355
-13.53,4.21,-25.92,-3.8707795,-1.0439377,-25.771423
-15.3825,-35.646667,-64.92,-18.810356,-34.590694,-54.527424
7.048333,11.948,19.5625,14.427045,22.035969,17.733751
30.837778,63.81625,101.281425,29.379923,68.28847,90.73781
-1.3421428,-9.193846,-19.921667,-10.117995,-7.507908,-19.441303
30.8032,88.57625,188.83391,34.479725,86.686386,176.25537
-40.19,-47.56,-74.21,-33.135548,-50.48083,-55.90134
-31.52,-18.47,-2.056,-8.698743,2.856164,-9.383137
25.6208,84.50083,161.79608,41.292313,78.53294,136.58035
36.6355,30.837368,-7.736111,16.969635,21.203186,-12.751461
41.823334,97.858185,105.505,37.35675,74.42844,117.27098
56.42,128.54,152.13,48.447056,96.30217,159.87395
18.698572,38.15692,53.5525,6.996915,35.41806,40.103966
98.6975,332.75665,692.675,149.3598,351.33557,754.1252
27.9324,48.55792,92.87608,19.974764,56.299633,85.23694
-50.03,-73.99,68.6626,-43.133068,-46.05012,26.550339
10.5956,25.453333,58.38826,13.180982,41.669193,78.92898
14.206,34.8775,81.53348,14.585832,38.804512,70.61316
37.568127,79.75533,146.69928,33.034054,62.31644,118.563385
26.798262,43.407272,58.03381,18.770723,41.451385,70.6768
-65.21,-107.98,-86.64,-60.95637,-94.88995,-77.99893
-4.78,-9.568571,-36.873333,-5.94946,-12.460978,-40.464893
32.0336,87.73625,127.021736,35.96912,75.707855,121.13939
-3.76,-14.12,68.6626,3.5743792,27.278645,48.198456
-56.65,-27.01,-50.97769,-42.40481,-40.653645,-55.352726
9.452272,21.947144,42.784,8.751,29.266289,38.096085
26.504,80.065414,149.61174,29.30475,77.407196,127.36064
13.735385,70.57166,190.8991,21.562586,70.67483,190.32512
-103.23,-135.92,-119.33,-76.30436,-111.25551,-137.11905
-7.309375,-17.987333,-25.387857,3.674781,-5.9372597,-28.273777
16.39826,37.515,57.383335,12.5597315,32.27201,56.945507
49.995,138.95,68.6626,63.696167,85.12492,86.714386
17.946817,49.468094,94.2655,15.58307,49.315857,108.67868
23.14375,78.098,175.17072,18.51253,73.33925,165.65353
33.330715,108.495384,218.8525,29.674585,95.29219,198.43289
28.343124,45.574665,76.59143,19.489992,47.024498,70.41284
-1.7725,-6.725,-75.905,-9.522806,-25.020332,-52.605946
36.042107,58.045555,86.198235,29.330858,56.726307,88.56058
19.205715,-2.3916667,-25.168,10.857187,0.07688904,-17.447773
97.34,354.6325,482.1,136.8846,341.492,511.47318
19.4332,66.886665,137.01653,23.667131,67.262054,131.93938
23.557,56.88842,69.59722,36.623055,57.94004,67.39447
22.678333,74.85,104.295,31.929728,67.629364,107.54605
68.1252,182.15292,249.60565,81.08431,153.1132,270.4597
-4.5233335,1.61,-13.6175,4.250843,15.694107,6.3957596
20.903334,52.2935,89.61211,22.342976,42.69204,76.55603
16.042,40.209583,67.59913,7.3753433,33.79519,65.43537
71.97111,319.2188,423.33374,90.95432,238.89372,408.11624
21.37125,47.752857,49.408333,23.859697,37.303947,49.704056
-31.58,-112.36,-141.62,-56.443542,-91.73898,-101.85832
64.4225,49.172855,53.661667,40.74874,55.05752,50.844955
-49.38,-108.91,-86.0,-55.878563,-76.43715,-92.346405
-23.86,-48.63,68.6626,-4.7438154,-10.817881,68.50426
17.83,-4.155,-4.55,10.296912,20.590902,0.72828674
21.131874,28.701334,31.43,11.402934,30.336746,45.842964
-32.77,-36.53,-40.41,-26.812704,-36.827705,-41.621487
24.83,58.480953,144.237,26.683472,53.864937,151.98016
29.89,16.55,36.44,2.8976853,16.408278,46.17208
-45.77,-21.71,-4.424762,-13.458763,-20.619396,-15.43082
-40.98,-10.66,-47.71,-30.8974,-37.5067,-37.135975
-26.34,-26.74,-51.86,-24.08619,-32.382812,-54.673557
33.628235,55.185,68.974,20.684631,47.76238,64.699356
-40.01,-13.26,-46.08,-17.750912,-28.830475,-36.519505
5.1028,7.5391665,13.319565,7.99135,16.361761,21.953646
-23.825,-42.606667,-88.725,-13.237027,-28.77422,-84.81984
10.9356,38.895416,66.04174,15.571744,40.78669,72.35556
12.05,11.41,-11.916667,11.233487,10.355672,-5.2573833
-78.83,-25.994444,18.294,-40.15148,-18.66505,32.157104
49.65286,145.68834,197.964,51.455956,118.32959,189.7947
-65.96,-56.61,-68.59,-40.373844,-59.415295,-85.98172
-26.07,-27.6,-35.31,-12.668977,-27.232002,-26.518707
-11.296429,-15.29077,4.800833,-10.759007,-7.5484085,-10.747307
237.97333,387.385,2156.51,196.0586,648.0346,1185.3611
11.497143,3.8333333,-4.622,8.692562,8.023975,-8.16889
-58.96,-57.11,-83.71,-44.742073,-51.29105,-82.32289
17.9625,26.231052,92.986664,21.26301,41.41182,89.24632
-45.81,-69.81,-77.54,-45.94625,-68.57286,-86.81583
2.253077,1.6341667,-6.221818,-1.0784917,8.177452,-12.604691
2.8242857,4.858333,14.366,4.9917355,1.887332,17.605774
-24.883333,-17.48,-94.22,-21.220291,-29.446144,-60.780537
66.53333,191.83,436.75,56.40319,180.25652,433.08685
10.933333,28.715,48.665386,9.787341,29.470861,47.370518
2.6614287,24.166666,57.326,-4.2915297,10.343278,45.079876
-68.72,-25.51357,-34.76154,-44.00942,-34.96866,-41.068325
35.23,93.91,68.6626,52.11499,152.2268,37.67611
-2.35,-32.84,-90.53,-21.11157,-46.670208,-82.297455
-47.88,-58.656,-110.3,-36.525314,-55.24155,-79.62161
7.6042104,30.32611,49.14941,12.854161,37.779377,43.446953
-64.38,-97.13,68.6626,-46.647427,-40.933323,5.005909
12.41,42.0875,90.82333,14.505122,45.938576,97.79146
28.24,35.815556,96.045,17.073826,53.92625,84.39691
-97.0,-89.54,-104.48,-53.038013,-75.12608,-81.448364
1.4733334,-37.28,21.215,-17.680357,-12.546143,2.4408455
16.712,55.856667,56.823334,29.64372,57.648518,59.4841
43.2676,127.177086,268.93478,28.516905,103.00429,282.07693
-16.485,-32.47,68.6626,-1.0229933,9.498881,50.129513
22.7004,42.57,78.61348,19.648024,46.564922,75.943474
-92.73,-123.17,-93.27,-78.50856,-109.39604,-85.71091
9.3524,21.151667,36.06478,13.239903,21.307024,28.869858
1.5016,4.636667,2.3117392,4.2025175,8.275078,7.085539
19.066668,47.94294,56.755,16.571247,33.78045,54.03045
12.778948,13.561111,38.930588,7.99444,13.281223,31.618353
18.276875,34.7,38.82143,14.892533,29.985687,32.59039
0.84,-106.72,-44.674,-33.68963,-60.680485,-56.190296
29.254444,89.53,133.7925,23.230612,71.269775,110.80301
14.792,41.429165,73.25522,20.221716,52.135967,71.88095
-7.1857142,-17.381666,-27.008,2.1101735,-0.8741131,-37.09741
33.608,72.38,82.153336,8.56857,47.633507,83.847015
33.07857,60.27667,53.238,28.548433,49.94748,58.74789
-8.76,9.45,46.25,7.330058,24.34315,36.32763
-105.53,-83.23,-64.715,-82.55293,-96.73364,-64.951385
6.125,-40.663334,-55.49,-12.558633,-45.094425,-66.82077
-87.98,-104.79,-115.74,-66.82029,-93.38229,-95.792175
16.5544,44.02875,74.485214,11.883704,40.765213,66.4467
-8.475,-32.706665,-45.32,-17.96307,-29.906498,-43.5864
-95.16,-119.48,-144.52,-78.5202,-125.43971,-150.98796
30.55375,91.88739,179.16545,23.098017,86.401764,186.38448
-21.4,-37.88,-72.1,-24.70809,-45.216022,-54.90311
-25.91,35.13778,40.6175,-2.0214274,23.550596,39.329205
-7.45,-4.792143,14.493846,-12.480164,7.333651,19.230642
-3.92875,12.441428,15.226666,2.984545,10.410573,4.2396183
-17.99,-22.996666,-58.65625,-28.377928,-33.580555,-51.391056
7.6284,12.637917,19.01261,6.640032,16.628487,18.41036
0.409375,-1.5353333,1.0435715,7.093726,5.8627357,1.0056725
-47.08,61.04,106.25,-7.686385,73.95761,124.49216
54.336086,16.15,10.455714,22.821594,36.927986,19.216198
8.3308,16.684166,30.027826,3.3264282,11.1466255,29.443996
-46.55,-63.03,-57.7,-52.070774,-73.43167,-74.78194
51.327778,90.1425,163.46857,31.704561,81.360245,147.05989
-22.435,-29.78,-52.66,-24.469482,-36.7137,-41.32625
33.1384,73.75916,148.83739,29.25973,70.12993,151.42276
-21.97,-23.81,-30.53,-15.135844,-16.00251,-20.191662
25.328,48.1375,79.250435,22.207308,44.09335,77.85144
35.8685,80.7835,138.27948,23.51559,68.493835,131.4395
-8.71,-24.62,1.55,-15.203522,-19.97823,-3.2875233
27.263334,69.944,101.52,34.22079,64.60599,111.42607
-8.994286,-20.238333,-27.758,-8.322874,-5.487198,-19.635838
-28.79,-23.592142,-22.08154,-18.565628,-16.393501,-17.653435
26.808636,66.968094,136.431,27.33061,65.436066,117.60451
-99.33,-82.18,-99.34,-61.433495,-93.8802,-101.93939
31.756666,104.546,205.86,45.21846,101.7621,202.96774
16.963333,-26.45,-8.9,3.888191,-8.485651,-15.885387
-18.15,-48.67,-104.55,-13.270217,-32.80665,-85.03792
-22.6,-19.9,-8.77,-11.257959,-13.600185,-17.948795
23.8795,39.835262,60.345554,14.773839,39.13363,75.94181
38.754665,71.16572,62.720768,26.565924,54.91048,63.888676
30.863333,11.268,-6.375,20.75007,19.419842,-3.4477978
-111.48,-69.48,4.01,-36.296288,-57.490665,-33.731228
-3.3295,-3.0363157,1.8266667,0.6252334,7.722371,2.1781464
25.184,51.674168,109.543045,27.386679,59.67384,98.39783
-93.87,-119.15,-143.61,-74.47772,-111.36322,-143.75682
-58.73,-65.43,-88.45,-34.75882,-64.52898,-94.44354
30.088333,62.318,33.99,20.902254,35.612026,52.581787
28.6175,21.563334,29.885,24.43883,31.545406,26.854822
3.3933334,-12.17,-30.205,2.8529656,-9.973618,-39.20689
-5.91,-83.41,-68.84,-3.1764314,-45.705036,-79.430374
56.53375,-19.55,-24.29,8.338628,3.2371674,-24.39075
13.89875,41.241737,56.596363,14.582873,41.303196,54.82102
38.701363,143.36285,348.774,55.911484,133.63766,313.67093
94.903336,128.37,332.07,78.186935,183.98085,337.48242
45.844166,120.526955,256.1559,55.97892,121.54904,242.63342
81.31,224.13,564.31,75.721466,211.11348,522.6576
-38.76,-78.69,-101.23,-24.355986,-58.675785,-86.90138
-73.03,-92.33,-65.94,-65.25616,-79.8333,-79.92987
-39.0,-38.57,-39.065716,-32.235165,-37.821476,-21.731682
-56.91,-96.88,-118.67,-42.157814,-90.78691,-112.7791
21.35,51.779522,103.2495,21.763624,53.305832,92.49452
-95.11,-83.51,-142.92,-80.23012,-99.34207,-126.4557
-71.48,-105.26,-140.79,-50.58458,-93.187775,-111.31694
-3.3519049,1.399,-2.6042106,6.892474,9.434411,-7.028612
13.656,26.512083,39.489567,1.328222,23.809875,39.820812
-61.68,-118.39,-91.8,-63.93756,-97.53221,-83.40134
12.8896,30.357916,57.79652,14.142865,37.307762,67.32539
24.728182,43.362,56.354443,15.491286,32.182716,56.351025
-14.23,-0.47333333,17.205,2.429353,19.043457,12.907146
-39.41,-73.78,-71.89,-35.353096,-75.72319,-67.895386
-22.944,-97.27,-102.64,-43.11428,-71.16824,-100.534805
-22.2,-83.74,-72.11,-29.379137,-50.630756,-65.94905
13.535714,-28.511667,-2.97,-0.8991318,3.0360699,-16.102978
28.443043,81.73,164.36952,27.09096,70.404594,142.5955
7.938,25.475,45.016666,11.831372,38.78069,51.921066
35.6525,35.843334,69.065,29.19932,59.734467,92.93736
47.712,138.9375,140.93,42.281364,119.21295,135.6911
-71.48,-120.62,-141.51,-75.17793,-106.52434,-138.56966
56.46,-96.66,-104.76,3.0043585,-41.390057,-90.82338
65.04,213.075,283.92667,86.49454,189.5446,259.8402
20.86,41.735714,53.81,23.65188,50.445255,62.16981
27.528,63.593334,131.50565,23.032106,61.13188,119.14053
-79.97,-102.32,-101.22,-63.401154,-81.75185,-97.9928
66.4236,134.84792,137.50912,53.63423,104.728745,154.12651
-29.56,14.608889,34.26625,-10.6821575,1.9420357,25.763014
8.0924,34.12875,71.53478,9.414284,37.927998,62.91359
14.479231,29.055,35.749092,21.640787,33.903744,39.275364
-95.55,-117.4,-155.9,-71.437225,-117.3869,-143.28584
29.9205,61.906315,125.126114,17.716047,58.62604,112.14368
36.75619,163.306,348.29788,52.845375,137.50333,346.2396
11.83,-31.5,11.71,1.9715416,-0.30781555,2.977085
-3.791875,-14.952666,-23.145714,-8.932501,-16.967134,-28.609722
19.853077,30.439167,41.24091,27.980478,32.642727,46.771942
2.9704,16.662083,28.368696,11.745442,29.44815,29.92381
-11.196667,7.774,0.7925,2.049916,13.25524,-1.5122108
18.953478,41.660454,63.38238,19.703274,37.88836,52.49341
42.442,124.805,255.27461,38.171577,114.654205,250.4372
7.02,-22.22,-96.855,-17.915249,-29.035397,-74.374664
65.55643,87.47769,142.35,48.242256,96.8085,143.61565
4.1664286,33.63286,46.779232,8.726471,30.394287,54.819664
-39.57,3.142857,-14.633077,-4.255184,0.2884102,-12.409813
-88.47,-8.963333,-46.41,-39.894363,-36.242336,-34.923916
-102.76,-137.53,-123.42,-81.10692,-113.69621,-122.261154
-17.92,-57.75,-110.34,-48.895958,-66.89638,-85.55957
-8.42625,-35.15286,-61.59,-9.841028,-29.21275,-51.1573
-44.6,-48.9,-35.203335,-34.76185,-31.55069,-40.39216
39.975216,92.32273,137.59666,29.543028,74.774826,132.50027
-27.85,-50.07,-93.47,-36.56854,-54.103764,-66.861755
53.68,81.73,68.6626,39.96708,58.44348,85.87189
-59.16,-99.13,-115.02,-41.130135,-70.42497,-122.03581
6.758421,20.367222,-3.1405883,22.76237,23.699074,9.400695
-95.28,-125.42,-92.43,-82.131165,-124.53685,-111.40282
36.691666,111.694,208.8075,46.999023,119.48567,227.49649
-96.68,-73.95333,-116.06,-72.85195,-76.890945,-90.84726
11.308888,29.184706,45.96375,4.985758,26.909206,38.584244
143.13333,150.025,343.6,100.887115,182.7483,309.70462
-2.2653847,4.3376923,8.953077,14.133412,11.476046,5.386715
-110.45,-109.4,-130.59,-94.08776,-120.333145,-140.30254
-71.25,-86.55334,-117.715,-57.40871,-87.23607,-112.26796
11.18,29.39353,54.1025,17.688444,34.646694,48.412544
-69.88,0.7266667,-4.706,-31.39738,-18.433819,-5.1335278
12.955625,28.791334,68.72071,5.182417,28.042366,63.029037
-2.685,9.802,19.29,3.3474176,20.298407,11.140375
-9.11,-16.34,-33.58,0.3841877,-18.140423,-22.174095
-102.3,38.255,-159.65,-40.06417,-45.969723,-111.26111
33.41522,74.93046,82.94857,20.610418,50.476276,90.35263
93.3092,47.520832,47.51565,56.733253,66.27551,42.07447
-56.82,-81.46,-62.208332,-61.01487,-74.88937,-62.49663
-7.528333,-0.848,18.725,-11.524326,-5.999033,9.294949
-80.91,-103.68,-90.66,-67.10067,-98.98378,-113.28139
20.6632,52.449585,96.61435,19.167164,43.185455,86.09169
-30.95,-48.65,-39.4,-27.5221,-35.168232,-32.123684
-79.99,3.585,-7.425,-53.555706,-27.327961,3.5006962
7.6692,19.77375,40.301304,9.888545,20.918716,50.292854
-72.6,-77.185,-95.63,-51.671677,-84.22513,-91.8746
29.188824,28.766874,21.714,23.073599,27.737679,33.53215
-28.19,-28.7,-32.84,-22.406944,-29.191456,-26.039001
19.054546,38.308,76.40111,13.273681,40.34912,76.13531
-22.52,-123.1,-173.37,-51.88522,-104.24988,-156.83556
-10.88125,-21.25625,-52.76625,-11.535411,-17.468855,-34.780624
5.193333,-0.38272727,-0.901,5.632925,5.2177362,-10.141361
-49.02,-56.45,-115.88,-35.998253,-56.930622,-90.31287
47.899,92.498886,81.3575,36.637993,58.57723,80.38214
25.39077,66.475,132.18182,32.41752,73.19383,123.0656
14.681429,25.6,97.506,-9.592179,26.908123,88.412994
22.72,1.6725,-29.016666,10.554601,3.7995424,-11.55904
-77.21,-81.96,-52.81,-58.798073,-60.618008,-56.959126
-51.64,-74.2,-82.622,-48.89838,-63.211903,-68.71886
-96.38,-80.47,-135.57,-48.714542,-69.29953,-113.167694
22.95,57.615833,124.24435,26.117762,65.64766,130.24081
23.687273,44.191,62.604443,24.567947,41.99768,63.449043
-30.71,-20.49,-56.07,-23.56196,-30.051483,-36.34796
19.43,36.24087,69.97363,22.057673,41.919735,57.843384
41.71619,69.676,103.0845,35.04502,74.74852,100.45186
-43.31,-92.08,-162.03,-79.21659,-101.68828,-126.87042
-59.57,-118.91,-87.12,-54.9741,-83.295746,-88.02182
-11.52,-23.05,47.76,-18.998976,-2.51194,45.78785
-73.21,-131.53,-118.42,-60.68856,-93.5515,-120.45682
-55.63,-153.92,-54.925713,-82.12778,-106.7065,-78.09593
32.83286,41.828335,27.41,18.315107,38.038994,44.64129
72.34857,292.77167,825.104,75.25383,285.23486,814.23883
-128.97,-47.74,-153.19,-84.42471,-98.85129,-125.64989
-124.85,-150.19,-329.39,-102.04113,-162.9605,-307.0657
13.855,25.01,68.6626,11.956405,39.46704,64.36328
9.65,-5.1025,-22.31,10.945893,-0.6866894,-26.467617
87.513336,499.659,1455.0232,188.27086,639.63873,1192.5867
-34.39,-91.1,-138.27,-49.817936,-82.055984,-130.81013
-38.16,-7.17,-150.07,-41.252903,-66.27179,-105.16762
17.551538,41.75,36.29,20.787342,29.861198,47.197937
-79.02,-57.91,-97.7,-39.618515,-56.175358,-78.8996
50.794,73.48929,121.00539,51.819733,79.77603,130.39899
1.3304,3.31,8.426956,2.3666198,7.137103,14.217963
14.05,-13.7277775,-5.31625,-10.726539,-8.229088,-8.10729
24.9825,79.02637,131.229,14.227504,72.05611,125.97745
-54.09,-71.84,-24.53,-44.253372,-57.01331,-28.991608
67.316666,134.54,136.66,49.14266,103.96736,151.0627
14.50375,50.947334,120.149284,11.711913,58.183525,110.613205
-93.56,-63.16,-98.47,-66.95108,-71.046036,-72.41049
9.054,20.214167,40.403477,11.107137,25.976572,40.10045
-108.86,-158.63,-212.36,-91.2198,-156.9937,-193.08504
46.655,116.95,187.91667,41.69204,92.67044,163.57086
-84.35,-92.8,-62.256668,-64.30824,-80.88988,-69.64609
-31.57,25.653334,-92.75,-1.8846239,6.1403303,-83.98482
-56.23,-63.72,-98.192,-45.52296,-70.87033,-93.33771
15.8108,38.891666,73.408264,8.957897,32.47484,69.323944
39.38222,51.901176,71.57938,46.752716,59.115833,66.383514
12.857778,25.05375,26.087143,17.192787,29.043633,14.433123
4.5256,7.3829165,15.948261,8.692906,16.84725,19.502962
36.88565,66.38273,112.36047,28.647652,58.48729,104.869644
40.975,79.384,98.87,43.436413,75.297935,99.40398
-53.67,-95.98,-116.68,-44.244495,-93.32156,-109.082
16.131428,39.60923,48.46583,13.015344,22.335081,49.244675
53.333332,97.31,104.4575,42.386547,104.83453,129.83188
-46.54,-72.22,-94.44,-40.8744,-61.136723,-86.94649
-67.05,-98.05,-55.07,-62.889442,-84.12215,-78.5956
-45.39,-76.91,-126.26,-60.653126,-76.97162,-111.91823
-19.68,-98.09,-143.91,-46.329292,-85.981766,-162.15514
-50.49,-84.56,-112.35,-55.201767,-78.1517,-112.56059
39.005,75.26,110.91,21.878088,61.986942,109.607605
34.785557,145.84589,207.83438,48.930058,117.427704,209.35045
-42.5,-66.51,-96.73,-32.382427,-58.38287,-77.931564
44.646873,28.715334,62.110714,20.295965,27.912174,48.852577
-37.41,-107.42,-93.53,-49.344597,-69.91235,-83.06448
-53.1,-94.4175,-118.1975,-60.372078,-109.88574,-143.32559
7.855,-13.514,-0.06,-2.225345,0.80420876,-1.1614265
4.31,-6.008333,-17.388,3.4032743,-14.124224,-7.2609615
10.36,17.752941,27.756874,10.539838,22.724583,27.06658
-53.05,-61.57,-33.5,-39.732937,-46.670757,-45.316593
20.419285,34.36769,66.6275,14.176023,45.737034,60.83881
6.683077,-7.8341665,-7.893636,6.526539,7.3527603,-5.7048683
42.611427,116.916664,212.456,43.396767,102.08522,192.73845
58.71,-1.1925,203.81,18.837393,40.386124,184.4142
-40.59,-164.1,-191.42,-75.17784,-131.4915,-195.38924
11.46909,24.748,46.54889,14.059123,28.762001,55.299137
77.12666,106.515,388.51,71.042435,129.19727,400.24783
-92.68,-74.83,-113.87,-62.238403,-77.98395,-127.316086
5.84125,17.79857,17.985,9.217369,22.963224,23.03157
-7.495714,-20.725,-44.98,-0.5732267,-7.4707355,-21.266556
27.22,56.760834,79.387825,18.716406,64.83508,89.59599
39.6464,44.740833,113.17913,24.979631,54.52239,101.497635
34.8725,88.14333,120.22929,39.554302,77.53992,123.05728
7.015,12.762857,8.611667,7.926261,19.304335,10.060028
6.174737,17.952778,25.49294,6.5072784,15.364958,30.634838
-6.4572725,-28.014,-34.545555,-12.94967,-12.454174,-39.552464
69.458,257.18,260.91,79.27118,181.40547,249.05336
18.5305,44.65842,41.602222,30.605566,41.791607,52.018238
-131.25,-158.48,-206.33,-86.048386,-152.00475,-179.06667
-68.88,-94.64,-102.04,-54.316963,-84.70485,-99.055084
-7.538,-8.685,-31.736666,-1.0623829,-14.747787,-35.867138
10.23,7.405,59.29,-10.920517,11.889064,51.967693
27.318,54.002632,20.653889,13.528668,30.791832,40.418575
14.308666,51.06,76.79769,14.663035,46.053345,79.52615
-61.31,-92.32,-71.6,-50.309654,-71.42786,-55.67499
16.277895,15.36,6.743125,26.684626,14.687144,4.3990173
-13.65,-30.12,68.6626,1.5306475,-1.6494389,45.865425
14.106,1.35,-5.17,7.4929056,11.42813,2.5256538
-37.04,-28.35,-7.14,-27.929136,-32.72427,-18.538223
2.7857144,44.57,41.118332,11.460707,33.78691,44.37188
87.87334,153.78,490.13,64.91973,169.56938,440.27078
-104.08,-124.75,-93.33,-78.930115,-111.75981,-125.11653
-0.762,6.6854167,10.56,-2.0822337,10.133464,21.113903
66.61,149.79,68.6626,61.89013,109.78853,60.125713
43.08818,61.367,108.71,29.672995,50.66356,108.270294
-97.85,11.853333,-91.58,-38.772755,-16.716215,-74.860916
39.148,65.57286,136.54922,42.55706,83.0751,137.9654
10.5696,19.6175,35.75522,13.99874,32.15644,45.59319
15.363334,20.975,52.54,7.5916967,31.349611,54.265457
18.88,42.28,68.6626,25.15306,45.65477,74.99118
53.531113,157.1675,319.0643,78.370255,161.05675,331.5505
-66.78,-146.8,-178.74,-73.1297,-127.74744,-189.62135
-18.45,15.107223,15.37,-4.7723165,8.43051,18.074612
-4.81,-27.988,-52.2225,-22.239914,-25.675049,-35.888836
-121.06,-45.73,-150.94,-83.63736,-96.00989,-139.39938
-7.19,-42.905,-48.43,-20.415537,-24.876347,-31.080708
13.55,113.55542,293.63828,34.516815,102.82625,280.32666
21.6044,27.009167,21.676521,28.45146,28.818935,13.547252
41.5716,90.61125,166.95914,46.144695,88.85765,159.11148
37.34,122.02167,272.202,45.829376,121.16914,280.12292
-11.486667,-12.37,-91.33,1.8807213,-23.928833,-75.490875
29.778334,-5.916,-2.4375,3.8265026,8.338508,-0.92364883
34.713333,57.66375,151.42143,32.83757,76.89099,162.29115
-19.684286,-37.775,-55.63,-28.646605,-33.276554,-52.279804
24.05857,36.22923,17.283333,7.1178694,28.36899,33.059505
9.213333,32.8875,13.031428,8.098021,20.731796,19.176502
-69.3,-99.78,-151.2,-63.84922,-112.865875,-132.61684
-1.4083333,14.476,-17.968,1.8756583,-4.0275764,-9.766254
18.8432,38.77875,43.16174,23.432173,40.968784,62.450314
-9.629091,-23.847,-7.473,0.3638196,-5.0192947,-15.160999
25.703043,75.53954,190.93762,31.665125,93.79002,196.17027
-35.2,-59.58,-83.76,-31.88571,-60.19463,-68.96309
20.883125,33.905334,37.51643,18.53946,24.376589,42.35563
23.31294,28.27,47.712,15.381652,28.51052,46.702244
31.120832,46.416363,62.341,15.789195,44.19033,62.428005
5.0504,18.284166,40.499565,13.231149,29.062649,46.321297
3.772,5.8004165,6.6465216,1.3043902,6.5807276,0.8286476
41.336666,114.26,36.57,59.285217,107.77292,35.001278
72.2,116.4,68.6626,46.911743,92.42468,98.37781
37.885,133.19333,235.71,54.270332,132.33707,217.50986
182.68,485.95,68.6626,183.93137,353.37112,166.54518
-27.7875,-44.155,-7.335,-29.10903,-42.35966,-19.137218
-7.228,-15.65,-18.786667,-3.049631,-15.047741,-21.074818
0.54125,0.0375,4.423125,0.8595612,0.61257935,-0.10745239
-135.29,-155.06,-189.56,-105.274475,-145.86974,-184.91383
33.383335,57.7775,77.15421,22.855946,48.60744,70.573975
-117.64,-90.95,-134.82,-86.83151,-108.4285,-122.45877
18.848572,0.7469231,-30.705,25.19535,5.360613,-35.870502
-35.26,-48.99,-50.37,-30.059717,-35.33804,-36.637226
23.47857,73.51615,159.60667,25.548307,75.68265,159.64015
-42.96,-134.79,-137.24,-52.54827,-97.747025,-131.3477
33.3352,26.3075,44.375652,17.257524,24.708485,31.483631
10.716666,36.93,33.0925,21.166622,36.942818,41.216763
21.0512,59.284584,114.44,14.794305,52.014492,117.157776
36.2056,77.072914,168.43652,32.09119,79.74963,151.38387
63.668236,177.37062,267.34534,65.23664,147.37515,263.32568
12.5,25.729166,42.922173,6.136855,22.834435,38.99932
-4.6925,189.10667,690.44336,9.478803,211.47617,681.4086
327.705,125.39,68.6626,217.7815,198.70857,56.72955
-6.9,-13.8,68.6626,-2.6854806,14.049578,54.642136
-43.72,-68.25,-85.58,-51.9494,-71.72868,-106.63982
12.105,2.9094117,-13.724375,5.3523703,-0.083114624,-5.1138573
-55.06,-79.86,-132.22667,-49.36182,-62.935047,-104.502304
-100.17,-81.05,-133.99,-73.282845,-112.223526,-149.27827
14.506,17.647142,27.886154,18.906965,32.036747,47.861313
-4.49,21.883846,34.9225,2.3946202,17.122328,29.506084
-53.86,-47.77,-62.26,-43.75051,-46.16459,-48.30723
-50.1,-106.33,-131.54,-64.85709,-100.056046,-116.48166
-41.29,-19.45,-34.16,-25.138245,-31.365696,-22.998688
11.7808695,29.497272,64.41095,4.081127,35.67579,73.134705
528.855,1283.73,68.6626,289.7562,550.80304,455.12283
38.865555,116.3675,145.06143,40.044037,87.00691,136.13942
23.1748,54.37958,97.32826,27.057508,60.398518,94.7482
