Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3
75.89727,256.158,461.69223,92.28391,239.11723,536.75116
28.23294,75.79,107.37334,33.307285,85.00789,99.482056
-67.05,-98.05,-55.07,-84.061134,-145.62746,-168.74799
12.05,11.41,-11.916667,-6.558469,-0.6610596,-43.399063
53.531113,157.1675,319.0643,65.53733,167.99884,373.2151
25.703043,75.53954,190.93762,46.923317,118.44299,214.60104
9.6428,36.650833,58.78087,18.847782,52.98938,61.757195
24.83,58.480953,144.237,24.26559,67.30222,164.70499
-42.96,-134.79,-137.24,-52.397705,-83.86539,-114.57051
3.548125,-13.437333,-25.915714,-10.622922,-2.192972,29.693857
6.4266667,15.0845,34.88158,1.9378469,18.830845,27.887712
-63.76,-93.66,-108.05,-65.48376,-109.92654,-155.76189
2.253077,1.6341667,-6.221818,4.6141796,23.198544,14.416742
41.208,78.325,90.61667,28.93077,85.13685,223.36546
9.168235,3.42125,-3.6033332,-22.526543,-33.196053,-62.40322
-35.67,31.005,-32.44,-46.952606,-73.95554,-79.75227
77.41615,86.636665,114.73182,35.438538,87.0145,124.31399
15.98,-44.253334,-69.77333,-35.52179,-56.53782,-83.30075
-87.0,47.512142,-117.08,-32.734764,-42.039963,-190.39485
-124.85,-150.19,-329.39,-120.69631,-201.64795,-227.4733
39.3904,99.56375,217.07434,44.635193,110.45067,203.84537
6.25125,20.952,34.390713,3.406441,19.89729,29.28086
21.227894,29.093334,48.960587,11.263616,36.82455,42.783894
35.084614,44.335835,76.62091,23.712105,61.11493,78.67624
18.565882,71.19813,118.64333,25.860188,67.54066,90.47055
-30.96,-33.51,-74.8,-50.07634,-80.07011,-122.84152
-18.77,35.875,-1.5,-48.35647,-76.97414,-100.02461
22.95,57.615833,124.24435,27.390457,67.82037,97.10649
27.318,54.002632,20.653889,15.418426,47.448624,52.450275
13.535714,-28.511667,-2.97,-14.567992,-14.6443205,-50.478256
-40.01,-13.26,-46.08,-26.575129,-36.52786,-64.30452
-7.45,-4.792143,14.493846,-6.746134,1.1730859,11.396541
27.48294,49.096874,43.508667,19.902657,57.86676,28.675272
6.305,-1.0466666,-0.425,-10.29737,-6.5603476,-37.233967
-13.308,-57.875,-102.96667,-64.48755,-107.195015,-182.1308
-56.783333,-108.1,-140.135,-78.98739,-133.77481,-169.52362
151.6,283.895,1228.05,73.84315,283.7743,1148.6301
16.58,44.63273,81.638,11.9713,37.424316,38.866394
53.172,135.8975,326.32333,65.491035,169.02884,340.63986
-71.33,-58.63,-79.82,-59.2892,-97.61572,-135.07231
30.066668,88.615295,196.22626,47.48742,117.008766,172.33022
73.60667,14.480909,124.704544,37.787376,94.60573,124.43641
-18.45,15.107223,15.37,-3.3967447,7.4041853,7.367578
30.14,104.39833,127.89471,29.425932,75.569786,122.19618
7.7044,7.505833,13.8026085,4.7624016,21.908493,30.404793
27.62625,161.41856,248.66167,64.956245,164.66563,347.7649
7.028,21.387083,36.08913,2.487737,16.326664,8.419176
-5.266667,-11.254705,-21.66125,-15.293626,-17.976849,-27.427496
63.0472,195.59125,404.8113,61.081223,160.55138,423.15607
14.744,30.297916,67.28739,7.737385,27.788475,37.414623
-45.39,-76.91,-126.26,-60.122242,-100.911285,-144.60095
97.08,233.885,802.04,86.58283,253.74698,765.2936
1.6778947,11.079445,19.95353,-1.9210558,8.357085,14.962526
41.525,55.04941,84.79188,13.007014,40.176308,54.64357
-2.2653847,4.3376923,8.953077,4.266451,24.407894,23.326345
35.68476,38.24818,77.3965,20.10565,55.67276,78.186104
20.88,36.39,68.6626,30.166168,74.62549,66.07797
-105.32,135.065,295.0,55.792435,158.10739,449.3541
-87.03,-89.79,-118.07,-60.89864,-100.88762,-136.27051
-61.5,-82.45,-93.4,-45.09728,-72.111206,-124.875305
98.6975,332.75665,692.675,128.4484,345.0301,784.37054
48.162857,75.535,140.872,28.04722,73.22488,122.04439
1.8953333,-6.817143,0.45,13.566724,40.02031,33.385513
-111.37,-145.94,-133.24,-101.31885,-175.48685,-177.4986
-40.43,-33.41,-47.72,-45.452713,-73.34648,-92.65703
-59.11,-81.16,-45.255,-44.753067,-69.19139,-87.18814
-4.49,21.883846,34.9225,8.417404,30.233196,31.731012
-40.98,-10.66,-47.71,-27.12059,-37.18865,-40.392555
7.0546665,17.109285,22.951538,7.920661,29.091143,34.23289
-35.26,-48.99,-50.37,-72.49216,-124.338684,-157.1756
16.262,38.23895,42.170555,9.9029665,35.166565,60.319427
-11.005455,-11.71,-18.311111,-13.814437,-13.91071,-13.403215
-74.99,-97.98,-129.62,-90.23786,-153.78116,-184.37161
1.3176923,-0.9975,-2.0772727,-6.9275684,-0.7709577,-16.849802
-93.56,-63.16,-98.47,-66.68861,-114.18326,-128.82254
26.4,79.26813,156.55267,26.61522,67.57547,91.03246
26.77,-31.5,-21.31,-20.214394,-24.184322,-46.267906
-75.81,-9.595,31.666,-25.210987,-34.22884,8.740789
-60.3,-59.82,-79.63,-53.295753,-91.25033,-113.790634
-10.66,0.62,37.548695,-0.3328936,13.791198,13.789436
-21.8,-30.87,1.67,-26.471737,-36.923965,-29.171267
-40.43,-62.3,-91.0,-47.03189,-71.76288,-129.2261
-13.554,-29.32,-60.94,-17.983952,-21.831358,-53.818657
136.16333,268.33,470.31,107.418465,264.26593,452.4095
-87.23,17.048,60.128887,-9.309456,-5.0189447,11.517559
-125.08,-36.253334,-117.085,-72.75566,-121.48839,-175.88396
11.005,15.55,68.6626,24.089233,61.2095,50.819473
3.0168,12.133333,20.672174,-6.653266,-1.6329548,5.0819893
6.383333,-29.14,-13.84,-20.065224,-24.247383,-26.080896
-9.236667,-67.545,-75.33,-31.781092,-50.433952,-44.203278
3.6483333,13.728,25.675,-16.90283,-22.516775,-80.89188
21.5148,44.71792,87.49522,13.125351,41.595207,85.247894
-4.88,-17.68,-26.68,-22.034584,-28.620567,-50.876663
-93.4,-85.16,-81.2,-37.757923,-53.18461,-131.9274
-73.33,-74.8,-11.195,-53.864307,-89.57608,-124.45538
4.31,-6.008333,-17.388,-12.515114,-12.40078,-60.61693
43.23,-11.013333,-8.98,-14.902053,-17.72268,-43.94346
62.879566,427.00046,394.34952,188.08127,433.01318,387.18915
53.68,81.73,68.6626,-5.68703,2.275815,-1.4363589
62.211666,110.418236,144.83438,36.69629,89.53234,122.29399
-46.93,-56.75,-85.56,-28.945131,-40.49232,-36.449707
-19.265,6.29,33.49,-47.7264,-78.28147,-83.94484
48.136314,70.75278,102.46059,31.592216,78.64734,124.79881
-97.85,11.853333,-91.58,-37.034637,-50.58569,-78.082466
7.6284,12.637917,19.01261,14.078063,41.4828,49.199112
-42.17,-51.25,-88.06,-35.677338,-53.881546,-91.32552
0.84,-106.72,-44.674,-56.752354,-96.53142,-128.57066
-68.06,-111.43,74.475,-51.482548,-83.075,10.357763
31.583334,52.070587,81.82188,19.69236,53.3603,45.031013
6.52,-2.4933333,-9.614285,-0.32834125,12.602027,12.820547
-15.624,12.872222,47.4475,17.86319,52.72738,69.48802
25.7956,36.234585,58.731304,15.672177,42.900856,75.2158
-87.38,-76.18,-140.92,-71.229454,-120.52513,-164.88503
63.993847,134.01416,261.85455,58.185154,137.1002,179.08119
-11.074,-30.9725,-74.73333,-21.114471,-29.98098,-65.67098
37.0292,102.808334,180.31914,23.826658,64.10018,160.8342
10.153334,27.335,-39.83,9.215777,34.17037,-2.4949536
12.8548,32.736668,65.89391,15.343141,42.489613,63.516914
-45.77,-21.71,-4.424762,-8.054674,-1.0635831,2.4280744
65.04,213.075,283.92667,73.41041,181.9786,355.74026
25.99294,56.6275,140.91333,33.442047,83.84458,126.97162
-11.43,-52.89,-21.44,-18.09369,-20.768553,-17.612482
7.3816,17.404583,29.592175,-5.920636,0.5094969,19.59564
-9.12,-37.08,-51.31,-64.59975,-106.32144,-162.50043
-55.12,-60.16,-83.04,-60.19799,-99.92456,-146.53061
-86.06,-111.21,-150.89,-87.691216,-151.409,-142.35986
-64.38,-97.13,68.6626,-28.310902,-31.538559,-5.433656
5.9758334,35.01818,51.024,-1.5276746,12.025101,7.40527
17.49375,22.046667,31.620714,11.631296,36.17146,33.071815
18.158,50.37125,94.81087,17.538067,47.44099,97.310326
9.64,8.4675,8.79,-8.365933,-4.753662,-29.446993
2.6725,-1.2685714,0.78,-11.65073,-11.562629,-19.518175
-85.36,-108.5,-49.04,-78.48081,-135.53642,-175.18848
-32.94,-66.83,-82.37,-45.106537,-75.23427,-98.43146
-14.57,25.042,47.91737,19.913631,57.39103,104.97275
5.44375,12.081429,18.415,-17.044464,-21.900763,-18.395666
40.975,79.384,98.87,30.446575,77.90875,44.2573
10.53381,17.583,90.21263,17.802532,51.01519,69.342705
4.4222727,28.155714,20.9925,3.6333668,22.836792,-10.238001
-86.07,-98.95,-87.37,-66.33482,-108.07974,-145.95029
18.110435,47.61,69.12666,17.636513,48.210026,66.39581
24.602,85.4325,166.74667,34.698524,95.847046,190.3028
-56.46,-54.63,-62.01,-40.5384,-60.39923,-89.941574
22.05,0.28,-13.07,-18.053553,-15.714486,-12.959814
248.39,763.73,68.6626,359.90033,867.8087,72.83864
-65.95,-60.59,-125.02,-54.86384,-91.89345,-137.05765
13.75,-38.925,-106.48,-53.088074,-86.488884,-111.7166
-13.53,4.21,-25.92,-30.786045,-43.591545,-71.384995
-21.54,-49.34,-71.27,-33.265198,-50.52631,-76.19267
43.024284,67.346924,239.30333,40.076225,114.537994,297.82434
8.195,24.512,38.3675,10.75753,34.067165,17.492292
-2.685,9.802,19.29,-7.9471607,-0.23055673,10.885647
25.821539,95.74167,221.58455,44.752823,120.65906,265.87738
171.375,455.05,68.6626,211.71898,477.9873,70.435165
6.7145452,-31.138,-59.793,-7.228198,-1.730962,-1.8677087
-110.45,-109.4,-130.59,-82.71177,-139.20665,-205.7967
1.2771429,46.436924,132.59584,31.770454,78.5932,108.78171
44.0135,69.32105,128.865,22.38427,61.626335,79.03026
-38.64,-51.92,27.214546,-19.829681,-23.739258,-1.1439996
-25.34,-75.08,-66.42,-69.89839,-118.2719,-125.5831
13.5275,-22.446667,-28.955,-26.470015,-33.90268,-34.95833
13.119583,28.087826,49.381817,25.097864,65.71213,83.181496
477.0,2350.24,68.6626,557.6456,1446.6445,639.65247
-103.71,-103.88,-127.5,-85.30225,-149.50273,-165.08778
-43.72,-68.25,-85.58,-59.871952,-102.22061,-125.7628
62.03375,109.12428,199.94,45.00888,114.054825,218.8182
-25.15,-70.78,-79.54,-55.806023,-90.7552,-116.76644
49.29647,81.413124,155.56134,36.79117,90.37792,152.48854
13.674,25.08,78.776665,7.0772295,31.960472,64.289986
-53.61,-94.52,-73.42,-30.657368,-47.03961,-70.92238
36.6355,30.837368,-7.736111,9.406784,33.236553,39.940975
-93.75,-125.85,-93.16,-74.19659,-124.773254,-147.2904
72.962,106.135,118.886665,22.699127,65.81803,93.02823
34.769585,77.726524,113.02091,34.473305,86.37061,142.28226
-45.21,-34.62,-49.54375,-20.889534,-26.153381,-36.590443
21.35,51.779522,103.2495,13.286954,41.17734,71.187225
33.3836,110.8725,322.3926,46.911934,122.31237,294.33246
2.7857144,44.57,41.118332,-1.9321516,10.135941,25.269312
-51.88,-76.01,-99.39,-73.43435,-123.56418,-146.52838
67.0075,69.92714,-7.8316665,-3.9168348,7.4675694,-2.4510264
39.346523,73.59273,100.92381,19.054218,52.482193,85.465744
-39.57,3.142857,-14.633077,-4.5008793,6.142627,11.578083
-133.58,-175.11,-167.07,-95.76969,-161.87181,-147.34647
-19.52,-20.47,22.68,-22.938877,-30.556694,-32.657898
-45.17,-60.73,-24.61,-35.765762,-56.47414,-69.72533
31.911112,93.65625,188.39285,36.16944,89.04654,141.12558
-29.86,-163.77,-190.9,-79.210945,-133.49188,-175.2551
46.195,54.844,63.545715,21.481869,59.74913,85.648026
-6.44,-17.405,-26.66,-20.181381,-26.568497,-16.424355
9.04,4.46,23.4,-3.7995973,4.5748267,10.733465
12.700909,40.155,72.84556,3.62455,21.891209,38.084038
-42.78,-80.09,-110.79,-64.799805,-111.29523,-129.18372
-33.98,-13.0,-81.65,-36.29722,-55.16476,-79.96393
15.749,41.147778,103.82125,17.33107,54.634335,122.61277
2.37,-0.84615386,-1.81,-7.1987,-3.4586494,-22.938427
-45.75,-61.82,-87.27,-67.38293,-112.53815,-122.096695
-71.65,-104.49,-84.31,-50.8125,-83.37237,-115.03882
0.409375,-1.5353333,1.0435715,-8.324963,-5.233741,-5.846169
15.715,62.944,93.8625,9.121198,32.67395,36.29202
-18.203333,-36.856667,-22.936666,-35.77075,-53.638912,-79.07745
28.3125,74.236664,97.95,3.986602,21.886799,10.446896
-6.3966665,-12.126,-17.5625,-39.91842,-63.36551,-89.34006
14.052222,43.6,57.474377,17.09906,50.286034,67.22656
-34.37,-56.97,-61.335712,-43.009483,-70.25928,-115.60958
63.1344,58.257084,97.06652,27.21227,68.47728,89.05135
17.282223,57.8475,86.91286,20.715054,58.22882,80.7891
69.795,110.23,68.6626,51.111855,119.80066,77.54018
-63.55,-108.79,-123.35,-90.956764,-160.98357,-152.599
26.1675,9.643333,-78.93,-38.36958,-55.906967,-106.302185
18.6384,48.675,73.56217,27.557386,70.85143,87.50613
-11.296429,-15.29077,4.800833,-7.6566324,-0.19408059,-12.081375
-64.9,-53.83,-168.74,-48.15242,-78.3759,-110.5803
-23.015,-59.2,68.6626,-30.119171,-48.059536,-22.389673
74.149,239.19221,637.60876,84.77227,240.96866,727.5935
16.302917,39.73174,72.44091,26.529537,69.3471,98.10048
-73.63,-80.5,-93.24,-62.521545,-104.3644,-123.04834
528.855,1283.73,68.6626,462.4648,1161.8623,287.7537
34.63,142.4875,267.14334,61.412037,158.70688,329.8625
-11.121667,-37.346,-79.835,-32.96958,-54.411636,-106.05301
-63.4,-68.88,-87.03,-64.75226,-107.1084,-135.22061
43.646,131.45209,206.88957,46.10518,118.06319,241.81543
-12.46,-15.5775,-41.61,-25.87136,-35.489212,-73.054504
-14.45,-47.56,-88.74,-39.04602,-57.90049,-66.839645
-71.25,-86.55334,-117.715,-58.191574,-98.01789,-127.785
34.234,89.6825,156.08,40.82412,99.93695,106.78047
14.813847,29.579166,53.384544,6.4422503,26.746828,34.05792
4.5452,12.257083,18.157825,12.764178,37.378723,48.742382
-90.25,-81.16,-136.56,-61.077827,-102.726135,-143.90506
24.715,52.55,68.6626,34.48963,85.62839,105.17471
53.297142,139.29153,259.9875,58.47517,142.69598,262.23502
-41.39,-47.67,39.17889,-33.49141,-50.60972,-38.0906
-46.5,-110.43,-135.59,-62.369236,-105.13721,-147.1532
19.303125,17.802668,46.372856,13.158425,39.92549,42.832256
29.94,-12.746667,-26.83,-16.690369,-15.106669,-21.352299
-51.13,-77.34,-102.57,-53.827488,-86.92856,-114.46125
66.319565,493.4813,1996.1174,81.90572,389.02908,1935.6514
21.131874,28.701334,31.43,16.53493,47.572853,51.688126
12.052,46.815,99.386665,33.62149,85.9289,128.1049
4.9575,30.367144,82.09333,-3.3947387,10.761006,10.1799755
-64.41,-114.1,-141.28,-42.328796,-64.98291,-95.97023
-42.58,-71.0,-79.03,-72.75247,-121.70853,-136.3208
-45.81,-69.81,-77.54,-48.56582,-79.073906,-105.58348
13.529091,20.127,23.633333,1.9620521,20.58897,10.806625
6.174737,17.952778,25.49294,5.615922,24.52618,9.482296
31.120832,46.416363,62.341,13.08192,40.08817,61.558372
-59.57,-118.91,-87.12,-69.34609,-114.44469,-167.82007
35.8685,80.7835,138.27948,35.847008,86.98602,120.14484
5.655,17.962,27.645,2.2288773,24.35118,22.59604
-13.696667,-25.75,-48.28,-35.255672,-57.962765,-52.693787
81.50667,212.675,365.05,83.38267,206.49776,403.58984
2.9928572,9.44,3.022,12.302989,37.887352,36.462265
-14.554167,-48.2,-72.212,-48.01354,-80.33444,-85.97266
4.365,-11.07,68.6626,-5.8931055,4.2918177,34.33974
10.5956,25.453333,58.38826,8.368466,30.448824,45.087772
62.610554,104.01647,126.52625,34.15976,83.86833,129.38034
-82.0,-74.74,-122.84,-56.532738,-94.39787,-130.02908
47.427692,-9.866154,-25.749231,-19.218298,-22.949852,-21.813057
-41.99,-72.44,-74.44,-60.453598,-100.29764,-136.1402
98.5375,269.35333,520.265,58.453026,158.76645,316.07126
-97.55,-25.091667,-85.136,-56.14689,-94.100266,-110.24303
-0.42,-7.885,-20.596666,-25.088205,-37.16166,-39.545517
-50.03,-73.99,68.6626,-26.308558,-26.829927,40.33615
66.29667,-30.27875,-57.2625,-8.94844,-4.542098,-58.212814
10.648,3.5666666,11.45,-8.08704,-4.8963366,-44.101353
-97.39,-125.57,-92.81,-97.4272,-165.564,-174.71976
212.65857,156.28334,81.428,52.75012,125.004105,57.004673
8.496,2.512143,-11.602307,-18.960148,-23.89349,-92.36229
7.9112,15.343333,22.08174,8.348257,30.97804,34.366898
-78.9,-98.35,-65.36,-45.78367,-75.89435,-83.14731
9.213333,32.8875,13.031428,-0.5079801,12.1061735,-12.599665
53.379,130.27579,237.39555,54.673775,133.15718,231.51207
32.07375,75.15134,94.32786,19.30202,52.989777,58.568222
-47.31,-89.74,-79.58,-45.0082,-74.55554,-98.09059
-40.51,-59.17,-75.57,-43.395306,-69.68643,-94.614685
58.71,-1.1925,203.81,36.747917,101.046616,267.61432
43.696,85.4975,166.99,44.67425,113.07845,188.67377
12.857778,25.05375,26.087143,-3.174561,8.328973,7.1478686
-21.18,-43.856,-73.5675,-34.650253,-55.98307,-109.03364
-71.65,-121.82,-36.24,-82.93665,-142.93127,-168.85323
44.6,4.81,68.6626,-1.1706903,13.945036,31.754272
-96.38,-80.47,-135.57,-72.092476,-123.3179,-135.0787
11.925,21.526,63.825,14.094029,43.135414,54.07103
-61.3,-96.04,-41.785,-44.10556,-68.23092,-116.45366
7.0521426,6.1571426,21.588572,0.045841455,16.441866,21.128124
-22.27,-50.484,-82.345,-19.446709,-26.671295,-35.22079
8.5996,16.225416,17.492609,4.104253,19.219385,7.4478593
9.9356,21.2575,21.33174,3.4833558,19.231762,8.048931
-29.903334,-61.1,-97.54,-27.214798,-41.02233,-26.568018
12.778948,13.561111,38.930588,13.533242,41.325417,35.08431
-55.71,-68.35,-66.31,-54.48395,-91.869934,-104.2529
25.4325,79.365265,172.43222,37.08568,92.276886,141.868
3.3555,4.372105,-0.44555557,0.994297,16.230925,13.23354
13.536667,59.026363,130.168,31.936523,82.42007,129.50108
-26.24,-47.61,-82.97,-32.703045,-47.686787,-86.16492
41.823334,97.858185,105.505,26.161142,68.69026,99.90838
-9.715,-52.636,-65.612,-34.78644,-51.685516,-67.239395
-52.47,-82.55,-97.47,-67.717125,-111.84643,-174.23209
-11.196667,7.774,0.7925,-6.314995,0.59211326,16.357227
-60.08,-96.04,-85.92,-89.40366,-153.84766,-147.62541
17.318333,10.452,56.01,10.995542,35.940407,35.792152
-42.03,-80.28,-89.15,-76.54637,-130.26991,-106.750465
-53.6,-0.79,8.6025,-7.4603157,1.7564342,22.67441
-50.75,-68.46,-121.63,-38.743275,-59.259773,-96.118645
25.184,51.674168,109.543045,26.199104,66.62335,96.06766
18.59375,8.998571,21.445,-7.1102915,-2.4134076,-57.192883
14.1396,45.72333,96.93739,12.961087,37.45936,66.122284
-16.14,-26.29,-22.38625,-42.887413,-68.561554,-75.17732
-44.6,-48.9,-35.203335,-19.645678,-23.602974,-45.89496
14.314445,29.301176,44.595,0.40461707,13.123248,9.899289
24.3045,49.22684,73.46555,25.505135,66.21488,90.82824
7.8875,6.7514286,-24.128334,-3.8216457,7.684677,-10.182501
-41.4,-18.68,-7.37,-23.82888,-30.350079,-43.24704
26.156666,56.245,8.07,-13.459065,-3.1913745,-16.125843
10.2517395,24.812727,22.598095,5.78633,24.799028,34.4897
15.9416,41.994583,84.21783,15.187879,43.127785,68.25903
23.386,33.52875,43.749565,18.537998,51.33641,76.71839
6.38375,27.478666,39.97,17.52138,49.909523,56.921387
56.46,-96.66,-104.76,-56.57086,-91.53439,-152.01797
36.88565,66.38273,112.36047,16.845997,47.59665,99.65782
46.8872,161.39166,496.59174,99.149635,257.77237,635.6496
29.5925,45.60842,39.252777,2.7618563,19.087996,8.369064
28.6175,21.563334,29.885,-16.961948,-15.417865,6.0524726
9.42,0.08,17.38,-3.892734,14.002591,26.402231
-19.684286,-37.775,-55.63,-53.87949,-91.183235,-117.71677
-9.0430765,-25.1825,-43.13727,-16.485117,-21.524775,-55.533154
49.69,94.30334,161.98354,35.165375,85.603546,115.95029
-58.34,-58.62,-105.54,-47.3785,-76.40625,-86.08119
14.207778,-1.9425,40.17857,12.145689,39.358116,47.265923
5.7585716,-14.96,-13.191667,-18.471493,-23.111202,-28.182112
21.39,82.266,170.46,29.188324,75.347755,76.889984
-4.6925,189.10667,690.44336,62.64183,202.44542,717.7054
455.325,815.83,68.6626,384.11713,939.0281,85.99382
-22.52,-123.1,-173.37,-79.38662,-136.41684,-180.16959
-79.01,-175.77,-228.93,-79.90548,-134.18228,-181.00607
27.798,42.281113,61.07125,15.51574,45.509624,24.454338
2.315,-16.17,68.6626,7.7933073,30.337734,34.362907
-49.74,-74.72,-69.79,-84.97039,-148.17252,-166.79085
13.213636,29.212,38.04778,7.090927,30.28062,38.815727
-55.63,-153.92,-54.925713,-67.7929,-116.12841,-151.85324
20.5284,75.019165,169.56392,35.129097,94.041534,196.07593
19.173685,24.511667,31.455294,8.013288,29.403452,43.551434
5.948,-25.262222,-37.21875,-29.748775,-42.83557,-101.054
44.262,110.17571,173.28615,35.99871,92.512054,195.26888
23.651112,59.3525,84.14571,20.143208,56.987915,94.963905
70.92,211.85,68.6626,86.35211,198.63084,43.853645
12.41,42.0875,90.82333,20.71154,56.048958,93.33693
-0.89,-93.2,-115.33,-71.848495,-122.62155,-209.70557
9.785,16.42,-14.045,-26.131561,-36.686806,-59.92089
192.622,951.8,1791.99,316.17795,867.77246,1847.508
-61.31,-92.32,-71.6,-53.850594,-90.65408,-109.69505
21.0684,75.2975,145.79478,25.139484,66.59002,133.42023
-15.75,-28.4,-59.94,-31.747501,-49.579697,-77.13159
-36.06,-46.39,78.19222,1.6813762,16.054928,19.839611
-106.0,-136.64,-132.465,-79.1315,-135.25494,-164.5068
10.924616,8.965,13.451818,11.032222,36.33747,26.569885
-56.37,-109.38,-90.73,-80.165,-139.53804,-128.32083
-76.87,-181.09,-204.67,-91.981224,-157.42442,-178.40585
31.575714,-25.828333,-84.244,-37.879013,-58.594208,-164.86244
3.0388,8.62875,21.636087,-2.8531666,5.533725,-6.7544284
-117.21,-104.61,-132.42,-77.33143,-131.2342,-189.07684
80.748,96.79579,138.78223,51.341812,119.532364,121.458145
-1.4083333,14.476,-17.968,-15.484374,-15.844893,-15.524746
370.69333,317.215,751.33,161.09053,407.55078,740.0279
29.254444,89.53,133.7925,33.029213,90.18277,173.90915
17.838182,25.365,11.595,7.7160225,33.3715,60.138424
-37.41,-107.42,-93.53,-63.648506,-105.6178,-149.76076
3.0616667,-21.26,-46.975,-24.385109,-32.672066,-49.205482
-35.79,-72.56,-104.76,-60.01756,-100.01015,-129.07669
15.802,10.529166,17.336956,-3.8354502,3.717206,-9.12281
-5.94125,-12.6285715,-19.216667,-13.268343,-11.649166,-30.539873
22.423124,35.961334,44.13357,16.415012,47.035835,52.352936
10.693334,9.967,16.474,2.3975503,22.36835,48.612194
21.210588,9.031875,7.224,21.367493,60.790485,69.00927
2.6614287,24.166666,57.326,4.9557314,25.75624,30.091122
-1.1222222,-1.685,1.0128572,-5.0833254,4.508162,-0.43703413
-35.74,-66.22,-1.33375,-18.933027,-23.87153,-27.124533
63.668236,177.37062,267.34534,66.41156,160.64131,310.72357
3.412,-19.842222,-54.7275,13.060216,39.508675,21.9396
34.376957,51.505455,51.40143,12.348659,40.24736,71.140076
15.577272,59.161,114.005554,31.567127,80.682816,97.827095
14.792857,38.77231,72.636665,24.563334,65.568665,66.28273
21.6044,27.009167,21.676521,21.06439,56.641212,53.649883
132.77333,161.67,586.99,85.869354,224.97345,528.3049
-23.966667,-39.36,-58.72,-24.395636,-28.05371,-54.777054
29.89,16.55,36.44,-4.87642,6.0478134,65.94506
17.25,-26.275,-17.368334,-2.8900645,7.5731297,-30.851568
68.70067,77.884285,49.353077,19.572975,55.3467,76.037346
39.38222,51.901176,71.57938,14.017013,43.436874,75.07527
24.728182,43.362,56.354443,13.545009,44.932194,65.203705
35.18231,107.13416,188.1191,35.59605,88.29636,137.98775
-54.3,-101.17,-83.78667,-61.558807,-100.24423,-123.12311
-1.111,-4.2121053,-8.783334,-1.2640933,12.51235,-4.9415755
25.0372,62.492085,108.18348,15.737016,45.787148,113.274704
10.684,-13.6225,-53.326668,-27.355423,-42.37439,-37.436573
-97.58,-123.91,3013.4492,-258.49713,-179.51863,2929.5361
19.83,15.09,68.6626,29.122597,74.61067,62.4913
-11.486667,-12.37,-91.33,-27.930004,-41.502884,-33.403027
23.546667,58.01,85.627144,26.592533,70.5367,97.5509
22.974,20.52,51.183334,14.56252,44.605854,36.716053
-53.67,-95.98,-116.68,-72.18604,-122.15489,-161.70435
7.048333,11.948,19.5625,3.1182678,18.45882,1.3470535
21.17,37.9,119.8,19.976192,56.43844,95.61038
-90.72,-75.75,-127.81,-78.01037,-133.6023,-170.18845
56.1432,171.65334,250.20174,79.96323,186.27478,248.6344
171.3475,185.59,434.015,75.89803,198.7849,425.23444
29.188824,28.766874,21.714,-19.108032,-26.021633,-50.082382
34.291668,-55.918,-122.368,-54.851166,-90.55029,-157.61377
14.9928,37.539585,70.65087,15.529376,45.260128,61.175194
-41.8,107.78,78.97,38.73698,93.60884,118.050995
3.5023077,-1.6483333,-7.1336365,-9.75918,-7.054719,0.38142204
54.4225,105.52,151.12,67.07227,154.5525,132.54366
-1.4828571,-1.305,6.816,-0.13851142,13.212972,-14.54603
-28.16,-57.97,68.6626,-16.60176,-19.727346,28.76592
21.096666,58.314117,121.31,20.181095,56.348324,114.424995
21.956667,10.39,25.698572,13.984479,43.607063,52.2976
20.1,38.33,65.648,10.109201,36.8868,70.354774
16.51,-25.0875,-76.84333,-20.372423,-25.292122,-43.684814
81.655,31.19,68.6626,80.20586,181.285,114.60092
-11.52,-23.05,47.76,-21.46658,-26.765654,-25.051832
17.340555,35.18,43.11875,14.121837,44.640327,89.61741
112.135,381.18,68.6626,165.72633,376.09692,38.559906
2.58,-22.09,68.6626,-14.126066,-15.615376,28.390322
8.7025,36.437332,72.91143,15.428222,46.04487,80.78015
-110.78,-105.14,291.0925,-82.52407,-126.72626,231.36105
27.071539,54.2225,98.365456,18.698908,53.59422,75.53288
-69.88,0.7266667,-4.706,3.1704786,23.030819,58.15647
111.808334,224.524,85.4925,60.008472,141.83466,24.57197
-37.61,-73.51,-76.84,-67.26552,-111.13547,-173.64511
39.73,96.86083,168.02455,37.71859,94.3082,168.74182
37.34,122.02167,272.202,44.06478,117.13154,211.09946
23.4396,57.209583,98.68696,14.518407,40.79218,78.265854
-56.82,-81.46,-62.208332,-72.11306,-123.618484,-158.06343
30.3696,45.089584,81.97913,19.517765,51.839302,95.584854
28.7512,51.0025,85.94826,28.812723,77.78517,162.64488
111.555,502.70334,991.295,179.34993,482.07336,1077.2708
-55.06,-79.86,-132.22667,-75.39968,-129.59058,-172.67801
30.542,73.402855,144.19923,38.275448,91.49434,146.20657
14.506,17.647142,27.886154,16.516193,47.138603,34.111233
67.7225,123.53,192.32,35.882034,90.46411,72.30742
13.09,31.045,44.47,7.3737288,27.991709,-20.673489
-62.54,-111.07,-119.53,-64.24652,-109.86792,-164.70558
24.344347,84.94727,178.95476,53.035576,135.57822,266.04623
25.112223,35.62706,25.1575,19.157536,50.57628,17.741503
24.106922,32.850834,23.32091,9.066909,34.122852,40.97697
